Authors,Title,Journal,Pub Year,Pub Vol,DOI,Methology,Pollinator Survey,Plant Survey,NBN Pollinator Code,COL Pollinator Code,Pollinator Species,Caste,NBN Plant Code,COL Plant Code,Plant Species,Interactions,Date,Month,Year,Grid Letter,Grid Code,Latitude,Longitude,Habitat,Pollina-tion Quality,Pollen,Nectar,Record
T. J. Wood et al. (2015),Pollinator-friendly management does not increase the diversity of farmland bees and wasps,Biological Conservation,2015,187.0,10.1016/j.biocon.2015.04.022,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,W,NBNSYS0000004506,S73C,Centaurea nigra,2.0,8.0,7.0,2014.0,SU,638340.0,51.102,-1.089,Calcareous Grassland,3,,Y,14223
T. J. Wood et al. (2015),Pollinator-friendly management does not increase the diversity of farmland bees and wasps,Biological Conservation,2015,187.0,10.1016/j.biocon.2015.04.022,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,W,NBNSYS0000004506,S73C,Centaurea nigra,4.0,8.0,7.0,2014.0,SU,638340.0,51.102,-1.089,Calcareous Grassland,3,,Y,14224
T. J. Wood et al. (2015),Pollinator-friendly management does not increase the diversity of farmland bees and wasps,Biological Conservation,2015,187.0,10.1016/j.biocon.2015.04.022,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,M,NBNSYS0000004506,S73C,Centaurea nigra,1.0,3.0,8.0,2013.0,SU,559265.0,51.036,-1.203,Calcareous Grassland,3,,Y,14234
T. J. Wood et al. (2015),Pollinator-friendly management does not increase the diversity of farmland bees and wasps,Biological Conservation,2015,187.0,10.1016/j.biocon.2015.04.022,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,W,NBNSYS0000004506,S73C,Centaurea nigra,1.0,3.0,8.0,2013.0,SU,667389.0,51.146,-1.047,Arable and Horticulture,3,,Y,14235
T. J. Wood et al. (2015),Pollinator-friendly management does not increase the diversity of farmland bees and wasps,Biological Conservation,2015,187.0,10.1016/j.biocon.2015.04.022,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,W,NBNSYS0000004506,S73C,Centaurea nigra,1.0,3.0,8.0,2013.0,SU,559265.0,51.036,-1.203,Arable and Horticulture,3,,Y,14236
T. J. Wood et al. (2015),Pollinator-friendly management does not increase the diversity of farmland bees and wasps,Biological Conservation,2015,187.0,10.1016/j.biocon.2015.04.022,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,M,NBNSYS0000004506,S73C,Centaurea nigra,2.0,3.0,8.0,2013.0,SU,667389.0,51.146,-1.047,Calcareous Grassland,3,,Y,14252
T. J. Wood et al. (2015),Pollinator-friendly management does not increase the diversity of farmland bees and wasps,Biological Conservation,2015,187.0,10.1016/j.biocon.2015.04.022,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,M,NBNSYS0000004506,S73C,Centaurea nigra,2.0,3.0,8.0,2013.0,SU,559265.0,51.036,-1.203,Arable and Horticulture,3,,Y,14253
T. J. Wood et al. (2015),Pollinator-friendly management does not increase the diversity of farmland bees and wasps,Biological Conservation,2015,187.0,10.1016/j.biocon.2015.04.022,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,W,NBNSYS0000004506,S73C,Centaurea nigra,2.0,3.0,8.0,2013.0,SU,559265.0,51.036,-1.203,Arable and Horticulture,3,,Y,14254
T. J. Wood et al. (2015),Pollinator-friendly management does not increase the diversity of farmland bees and wasps,Biological Conservation,2015,187.0,10.1016/j.biocon.2015.04.022,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,W,NBNSYS0000004506,S73C,Centaurea nigra,3.0,3.0,8.0,2013.0,SU,667389.0,51.146,-1.047,Calcareous Grassland,3,,Y,14260
T. J. Wood et al. (2015),Pollinator-friendly management does not increase the diversity of farmland bees and wasps,Biological Conservation,2015,187.0,10.1016/j.biocon.2015.04.022,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,M,NBNSYS0000004506,S73C,Centaurea nigra,3.0,3.0,8.0,2013.0,SU,667389.0,51.146,-1.047,Arable and Horticulture,3,,Y,14261
T. J. Wood et al. (2015),Pollinator-friendly management does not increase the diversity of farmland bees and wasps,Biological Conservation,2015,187.0,10.1016/j.biocon.2015.04.022,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,W,NBNSYS0000004506,S73C,Centaurea nigra,4.0,3.0,8.0,2013.0,SU,559265.0,51.036,-1.203,Suburban,3,,Y,14264
T. J. Wood et al. (2015),Pollinator-friendly management does not increase the diversity of farmland bees and wasps,Biological Conservation,2015,187.0,10.1016/j.biocon.2015.04.022,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,M,NBNSYS0000004506,S73C,Centaurea nigra,8.0,3.0,8.0,2013.0,SU,559265.0,51.036,-1.203,Suburban,3,,Y,14267
T. J. Wood et al. (2015),Pollinator-friendly management does not increase the diversity of farmland bees and wasps,Biological Conservation,2015,187.0,10.1016/j.biocon.2015.04.022,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,M,NBNSYS0000004506,S73C,Centaurea nigra,10.0,3.0,8.0,2013.0,SU,667389.0,51.146,-1.047,Arable and Horticulture,3,,Y,14269
T. J. Wood et al. (2015),Pollinator-friendly management does not increase the diversity of farmland bees and wasps,Biological Conservation,2015,187.0,10.1016/j.biocon.2015.04.022,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,W,NBNSYS0000004506,S73C,Centaurea nigra,14.0,3.0,8.0,2013.0,SU,559265.0,51.036,-1.203,Calcareous Grassland,3,,Y,14270
T. J. Wood et al. (2015),Pollinator-friendly management does not increase the diversity of farmland bees and wasps,Biological Conservation,2015,187.0,10.1016/j.biocon.2015.04.022,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,M,NBNSYS0000004506,S73C,Centaurea nigra,29.0,3.0,8.0,2013.0,SU,559265.0,51.036,-1.203,Calcareous Grassland,3,,Y,14271
T. J. Wood et al. (2015),Pollinator-friendly management does not increase the diversity of farmland bees and wasps,Biological Conservation,2015,187.0,10.1016/j.biocon.2015.04.022,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,M,NBNSYS0000004506,S73C,Centaurea nigra,34.0,3.0,8.0,2013.0,SU,559265.0,51.036,-1.203,Calcareous Grassland,3,,Y,14272
T. J. Wood et al. (2015),Pollinator-friendly management does not increase the diversity of farmland bees and wasps,Biological Conservation,2015,187.0,10.1016/j.biocon.2015.04.022,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,W,NBNSYS0000004506,S73C,Centaurea nigra,53.0,3.0,8.0,2013.0,SU,559265.0,51.036,-1.203,Calcareous Grassland,3,,Y,14273
T. J. Wood et al. (2015),Pollinator-friendly management does not increase the diversity of farmland bees and wasps,Biological Conservation,2015,187.0,10.1016/j.biocon.2015.04.022,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,Q,NBNSYS0000004506,S73C,Centaurea nigra,1.0,4.0,8.0,2013.0,SU,397322.0,51.088,-1.434,Calcareous Grassland,3,,Y,14276
T. J. Wood et al. (2015),Pollinator-friendly management does not increase the diversity of farmland bees and wasps,Biological Conservation,2015,187.0,10.1016/j.biocon.2015.04.022,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,W,NBNSYS0000004506,S73C,Centaurea nigra,1.0,4.0,8.0,2013.0,SU,397322.0,51.088,-1.434,Calcareous Grassland,3,,Y,14277
T. J. Wood et al. (2015),Pollinator-friendly management does not increase the diversity of farmland bees and wasps,Biological Conservation,2015,187.0,10.1016/j.biocon.2015.04.022,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,W,NBNSYS0000004506,S73C,Centaurea nigra,1.0,4.0,8.0,2013.0,SU,397322.0,51.088,-1.434,Calcareous Grassland,3,,Y,14278
T. J. Wood et al. (2015),Pollinator-friendly management does not increase the diversity of farmland bees and wasps,Biological Conservation,2015,187.0,10.1016/j.biocon.2015.04.022,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,W,NBNSYS0000004506,S73C,Centaurea nigra,14.0,4.0,8.0,2013.0,SU,397322.0,51.088,-1.434,Calcareous Grassland,3,,Y,14325
T. J. Wood et al. (2015),Pollinator-friendly management does not increase the diversity of farmland bees and wasps,Biological Conservation,2015,187.0,10.1016/j.biocon.2015.04.022,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,W,NBNSYS0000004506,S73C,Centaurea nigra,15.0,4.0,8.0,2013.0,SU,397322.0,51.088,-1.434,Calcareous Grassland,3,,Y,14326
T. J. Wood et al. (2015),Pollinator-friendly management does not increase the diversity of farmland bees and wasps,Biological Conservation,2015,187.0,10.1016/j.biocon.2015.04.022,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,W,NBNSYS0000004506,S73C,Centaurea nigra,59.0,4.0,8.0,2013.0,SU,397322.0,51.088,-1.434,Calcareous Grassland,3,,Y,14327
T. J. Wood et al. (2015),Pollinator-friendly management does not increase the diversity of farmland bees and wasps,Biological Conservation,2015,187.0,10.1016/j.biocon.2015.04.022,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,M,NBNSYS0000004506,S73C,Centaurea nigra,71.0,4.0,8.0,2013.0,SU,397322.0,51.088,-1.434,Calcareous Grassland,3,,Y,14328
T. J. Wood et al. (2015),Pollinator-friendly management does not increase the diversity of farmland bees and wasps,Biological Conservation,2015,187.0,10.1016/j.biocon.2015.04.022,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,W,NBNSYS0000004506,S73C,Centaurea nigra,95.0,4.0,8.0,2013.0,SU,397322.0,51.088,-1.434,Calcareous Grassland,3,,Y,14329
T. J. Wood et al. (2015),Pollinator-friendly management does not increase the diversity of farmland bees and wasps,Biological Conservation,2015,187.0,10.1016/j.biocon.2015.04.022,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,M,NBNSYS0000004506,S73C,Centaurea nigra,134.0,4.0,8.0,2013.0,SU,397322.0,51.088,-1.434,Calcareous Grassland,3,,Y,14330
T. J. Wood et al. (2015),Pollinator-friendly management does not increase the diversity of farmland bees and wasps,Biological Conservation,2015,187.0,10.1016/j.biocon.2015.04.022,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,W,NBNSYS0000004506,S73C,Centaurea nigra,139.0,4.0,8.0,2013.0,SU,397322.0,51.088,-1.434,Calcareous Grassland,3,,Y,14331
T. J. Wood et al. (2015),Pollinator-friendly management does not increase the diversity of farmland bees and wasps,Biological Conservation,2015,187.0,10.1016/j.biocon.2015.04.022,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,M,NBNSYS0000004506,S73C,Centaurea nigra,190.0,4.0,8.0,2013.0,SU,397322.0,51.088,-1.434,Calcareous Grassland,3,,Y,14332
T. J. Wood et al. (2015),Pollinator-friendly management does not increase the diversity of farmland bees and wasps,Biological Conservation,2015,187.0,10.1016/j.biocon.2015.04.022,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,M,NBNSYS0000004506,S73C,Centaurea nigra,1.0,6.0,8.0,2013.0,SU,740359.0,51.118,-0.944,Calcareous Grassland,3,,Y,14333
T. J. Wood et al. (2015),Pollinator-friendly management does not increase the diversity of farmland bees and wasps,Biological Conservation,2015,187.0,10.1016/j.biocon.2015.04.022,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,M,NBNSYS0000004506,S73C,Centaurea nigra,2.0,6.0,8.0,2013.0,SU,638340.0,51.102,-1.089,Calcareous Grassland,3,,Y,14343
T. J. Wood et al. (2015),Pollinator-friendly management does not increase the diversity of farmland bees and wasps,Biological Conservation,2015,187.0,10.1016/j.biocon.2015.04.022,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,W,NBNSYS0000004506,S73C,Centaurea nigra,2.0,6.0,8.0,2013.0,SU,740359.0,51.118,-0.944,Calcareous Grassland,3,,Y,14344
T. J. Wood et al. (2015),Pollinator-friendly management does not increase the diversity of farmland bees and wasps,Biological Conservation,2015,187.0,10.1016/j.biocon.2015.04.022,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,M,NBNSYS0000004506,S73C,Centaurea nigra,4.0,6.0,8.0,2013.0,SU,638340.0,51.102,-1.089,Calcareous Grassland,3,,Y,14346
T. J. Wood et al. (2015),Pollinator-friendly management does not increase the diversity of farmland bees and wasps,Biological Conservation,2015,187.0,10.1016/j.biocon.2015.04.022,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,M,NBNSYS0000004506,S73C,Centaurea nigra,4.0,6.0,8.0,2013.0,SU,638340.0,51.102,-1.089,Arable and Horticulture,3,,Y,14347
T. J. Wood et al. (2015),Pollinator-friendly management does not increase the diversity of farmland bees and wasps,Biological Conservation,2015,187.0,10.1016/j.biocon.2015.04.022,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,W,NBNSYS0000004506,S73C,Centaurea nigra,1.0,7.0,8.0,2013.0,SU,347512.0,51.259,-1.503,Arable and Horticulture,3,,Y,14354
T. J. Wood et al. (2015),Pollinator-friendly management does not increase the diversity of farmland bees and wasps,Biological Conservation,2015,187.0,10.1016/j.biocon.2015.04.022,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,Q,NBNSYS0000004506,S73C,Centaurea nigra,1.0,7.0,8.0,2013.0,SU,347512.0,51.259,-1.503,Arable and Horticulture,3,,Y,14355
T. J. Wood et al. (2015),Pollinator-friendly management does not increase the diversity of farmland bees and wasps,Biological Conservation,2015,187.0,10.1016/j.biocon.2015.04.022,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,W,NBNSYS0000004506,S73C,Centaurea nigra,2.0,7.0,8.0,2013.0,SU,347512.0,51.259,-1.503,Arable and Horticulture,3,,Y,14372
T. J. Wood et al. (2015),Pollinator-friendly management does not increase the diversity of farmland bees and wasps,Biological Conservation,2015,187.0,10.1016/j.biocon.2015.04.022,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,M,NBNSYS0000004506,S73C,Centaurea nigra,2.0,7.0,8.0,2013.0,SU,347512.0,51.259,-1.503,Arable and Horticulture,3,,Y,14373
T. J. Wood et al. (2015),Pollinator-friendly management does not increase the diversity of farmland bees and wasps,Biological Conservation,2015,187.0,10.1016/j.biocon.2015.04.022,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,W,NBNSYS0000004506,S73C,Centaurea nigra,4.0,7.0,8.0,2013.0,SU,347512.0,51.259,-1.503,Arable and Horticulture,3,,Y,14386
T. J. Wood et al. (2015),Pollinator-friendly management does not increase the diversity of farmland bees and wasps,Biological Conservation,2015,187.0,10.1016/j.biocon.2015.04.022,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,M,NBNSYS0000004506,S73C,Centaurea nigra,6.0,7.0,8.0,2013.0,SU,347512.0,51.259,-1.503,Arable and Horticulture,3,,Y,14389
T. J. Wood et al. (2015),Pollinator-friendly management does not increase the diversity of farmland bees and wasps,Biological Conservation,2015,187.0,10.1016/j.biocon.2015.04.022,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,M,NBNSYS0000004506,S73C,Centaurea nigra,26.0,7.0,8.0,2013.0,SU,347512.0,51.259,-1.503,Arable and Horticulture,3,,Y,14393
T. J. Wood et al. (2015),Pollinator-friendly management does not increase the diversity of farmland bees and wasps,Biological Conservation,2015,187.0,10.1016/j.biocon.2015.04.022,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,W,NBNSYS0000004506,S73C,Centaurea nigra,1.0,8.0,8.0,2013.0,SU,472417.0,51.173,-1.326,Arable and Horticulture,2,Y,,14397
T. J. Wood et al. (2015),Pollinator-friendly management does not increase the diversity of farmland bees and wasps,Biological Conservation,2015,187.0,10.1016/j.biocon.2015.04.022,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,Q,NBNSYS0000004506,S73C,Centaurea nigra,2.0,8.0,8.0,2013.0,SU,472417.0,51.173,-1.326,Arable and Horticulture,3,,Y,14404
T. J. Wood et al. (2015),Pollinator-friendly management does not increase the diversity of farmland bees and wasps,Biological Conservation,2015,187.0,10.1016/j.biocon.2015.04.022,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,M,NBNSYS0000004506,S73C,Centaurea nigra,93.0,8.0,8.0,2013.0,SU,472417.0,51.173,-1.326,Arable and Horticulture,3,,Y,14418
T. J. Wood et al. (2015),Pollinator-friendly management does not increase the diversity of farmland bees and wasps,Biological Conservation,2015,187.0,10.1016/j.biocon.2015.04.022,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,M,NBNSYS0000004506,S73C,Centaurea nigra,115.0,8.0,8.0,2013.0,SU,472417.0,51.173,-1.326,Arable and Horticulture,3,,Y,14419
T. J. Wood et al. (2015),Pollinator-friendly management does not increase the diversity of farmland bees and wasps,Biological Conservation,2015,187.0,10.1016/j.biocon.2015.04.022,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,W,NBNSYS0000004506,S73C,Centaurea nigra,127.0,8.0,8.0,2013.0,SU,472417.0,51.173,-1.326,Arable and Horticulture,3,,Y,14420
T. J. Wood et al. (2015),Pollinator-friendly management does not increase the diversity of farmland bees and wasps,Biological Conservation,2015,187.0,10.1016/j.biocon.2015.04.022,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,W,NBNSYS0000004506,S73C,Centaurea nigra,232.0,8.0,8.0,2013.0,SU,472417.0,51.173,-1.326,Arable and Horticulture,3,,Y,14421
T. J. Wood et al. (2015),Pollinator-friendly management does not increase the diversity of farmland bees and wasps,Biological Conservation,2015,187.0,10.1016/j.biocon.2015.04.022,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,W,NBNSYS0000004506,S73C,Centaurea nigra,261.0,8.0,8.0,2013.0,SU,472417.0,51.173,-1.326,Arable and Horticulture,3,,Y,14422
T. J. Wood et al. (2015),Pollinator-friendly management does not increase the diversity of farmland bees and wasps,Biological Conservation,2015,187.0,10.1016/j.biocon.2015.04.022,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,M,NBNSYS0000004506,S73C,Centaurea nigra,273.0,8.0,8.0,2013.0,SU,472417.0,51.173,-1.326,Arable and Horticulture,3,,Y,14423
T. J. Wood et al. (2015),Pollinator-friendly management does not increase the diversity of farmland bees and wasps,Biological Conservation,2015,187.0,10.1016/j.biocon.2015.04.022,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,W,NBNSYS0000004506,S73C,Centaurea nigra,1.0,9.0,8.0,2013.0,SU,954032.0,50.821,-0.647,Arable and Horticulture,3,,Y,14424
T. J. Wood et al. (2015),Pollinator-friendly management does not increase the diversity of farmland bees and wasps,Biological Conservation,2015,187.0,10.1016/j.biocon.2015.04.022,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,W,NBNSYS0000004506,S73C,Centaurea nigra,1.0,10.0,8.0,2013.0,SU,987234.0,51.002,-0.594,Arable and Horticulture,3,,Y,14452
T. J. Wood et al. (2015),Pollinator-friendly management does not increase the diversity of farmland bees and wasps,Biological Conservation,2015,187.0,10.1016/j.biocon.2015.04.022,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,W,NBNSYS0000004506,S73C,Centaurea nigra,2.0,10.0,8.0,2013.0,SU,987234.0,51.002,-0.594,Arable and Horticulture,3,,Y,14462
T. J. Wood et al. (2015),Pollinator-friendly management does not increase the diversity of farmland bees and wasps,Biological Conservation,2015,187.0,10.1016/j.biocon.2015.04.022,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,M,NBNSYS0000004506,S73C,Centaurea nigra,3.0,10.0,8.0,2013.0,SU,987234.0,51.002,-0.594,Arable and Horticulture,3,,Y,14465
T. J. Wood et al. (2015),Pollinator-friendly management does not increase the diversity of farmland bees and wasps,Biological Conservation,2015,187.0,10.1016/j.biocon.2015.04.022,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,M,NBNSYS0000004506,S73C,Centaurea nigra,4.0,10.0,8.0,2013.0,SU,987234.0,51.002,-0.594,Arable and Horticulture,3,,Y,14468
T. J. Wood et al. (2015),Pollinator-friendly management does not increase the diversity of farmland bees and wasps,Biological Conservation,2015,187.0,10.1016/j.biocon.2015.04.022,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,M,NBNSYS0000004506,S73C,Centaurea nigra,7.0,10.0,8.0,2013.0,SU,987234.0,51.002,-0.594,Arable and Horticulture,3,,Y,14470
T. J. Wood et al. (2015),Pollinator-friendly management does not increase the diversity of farmland bees and wasps,Biological Conservation,2015,187.0,10.1016/j.biocon.2015.04.022,DO,Group,All,NHMSYS0000875567,,Bombus lapidarius,M,NBNSYS0000004506,S73C,Centaurea nigra,11.0,10.0,8.0,2013.0,SU,987234.0,51.002,-0.594,Arable and Horticulture,3,,Y,14471
